lsoa11,no2,pm10,so2
E01019708,14.22740802,14.57916005,1.490714988
E01019709,14.41425381,14.58183527,1.489870414
E01019710,8.532682737,11.31945451,1.47284929
E01019711,9.29495883,11.01644135,1.926090926
E01019712,8.771969282,10.76599891,1.704694565
E01019713,8.518968821,10.84021217,1.597777918
E01019714,7.992606276,10.91245655,1.40735561
E01019715,8.743891394,11.48504592,1.460182337
E01019716,8.627278431,11.43804934,1.451706119
E01019717,8.737375465,11.44839776,1.461100643
E01019718,8.451909883,10.76863303,1.654333268
E01019719,8.756557073,10.95008779,1.790450554
E01019720,8.834583111,10.99373805,1.776306637
E01019721,8.541125615,10.88632997,1.608278751
E01019722,8.308228374,10.98978329,1.449295387
E01019723,8.760669817,11.405641,1.45479157
E01019724,8.473974417,11.38070662,1.440182426
E01019725,8.163284915,11.29171726,1.417803901
E01019726,8.144045353,11.21657753,1.431387365
E01019727,9.661918057,10.83817225,1.577725416
E01019728,10.3710049,11.12942158,1.596567339
E01019729,10.35251906,11.18506359,1.623316723
E01019730,10.58847284,11.28860331,1.624943852
E01019731,10.45349522,11.2539694,1.627924854
E01019732,10.16846774,11.09368818,1.61084185
E01019733,10.05909996,11.08011084,1.576554767
E01019734,8.557357201,10.61186989,1.575076057
E01019735,8.66519274,10.75225673,1.758083539
E01019736,8.056296322,10.42377528,1.506105223
E01019737,8.43605675,10.71144962,1.963839097
E01019738,9.782827379,10.84278193,1.604475851
E01019739,9.549098043,10.77195936,1.590530092
E01019740,9.917934905,10.9050518,1.604314988
E01019741,8.388131857,11.04162216,1.608289331
E01019742,8.26015858,11.18965593,1.504323368
E01019743,9.562359098,11.09692859,1.756920528
E01019744,9.534571784,11.05644812,1.773916721
E01019745,9.566387658,11.07140679,1.764737207
E01019746,9.866121714,11.24589033,1.739123665
E01019747,10.18114916,11.11557738,1.645130754
E01019748,9.898310943,11.20747375,1.782796386
E01019749,8.805456622,10.54775748,1.518710075
E01019750,9.165178623,10.66291466,1.553781984
E01019751,9.155958929,10.6567726,1.561182289
E01019752,9.831626909,10.95121289,1.528563804
E01019753,9.570360077,10.82207542,1.529875242
E01019754,8.855201765,10.56778476,1.455923625
E01019755,9.395104345,10.87435843,1.599789492
E01019756,9.872466127,10.88925871,1.602237466
E01019757,10.04467461,10.96223953,1.608744648
E01019758,9.466901823,10.74664398,1.58832899
E01019759,8.42809248,11.33682728,1.443549037
E01019760,8.466763181,11.33563865,1.45024558
E01019761,8.357883938,11.34025226,1.432886394
E01019762,8.56997477,11.40357178,1.453279318
E01019763,8.752194881,10.49207105,1.343609951
E01019764,8.839013508,10.89809459,1.73370157
E01019765,9.115104266,11.01443517,1.892726348
E01019766,9.621468306,11.02899456,1.831889182
E01019767,9.370699406,11.08231878,1.995257854
E01019768,9.125203128,10.6367962,1.546067811
E01019769,9.702782044,12.29527882,1.630134213
E01019770,9.946516428,11.70707267,1.492724251
E01019771,9.548852143,11.92420836,1.512069163
E01019772,10.09472066,12.30046463,1.628712043
E01019773,11.60948806,13.41724907,1.686076302
E01019774,10.9341917,12.93166145,1.65851903
E01019775,11.7512455,13.25066042,1.697028637
E01019776,11.49315323,13.29325555,1.707819153
E01019777,11.5122714,13.29865408,1.712554753
E01019778,12.45180368,12.64561844,1.769902587
E01019779,12.8385005,12.56219578,1.870474577
E01019780,13.02822634,12.59783016,1.955609459
E01019781,12.6367441,12.58798806,1.809704028
E01019782,12.36713945,12.68525207,1.743308352
E01019783,12.76579926,12.56933406,1.889716769
E01019784,12.35718495,12.6611487,1.713645713
E01019785,12.23531548,12.51868706,1.707511309
E01019786,12.9282527,12.5055213,1.894574642
E01019787,12.22701025,12.12722659,1.60672316
E01019788,11.1792779,11.93342304,1.514005899
E01019790,11.78018284,13.00138712,1.611539781
E01019791,11.66231728,13.13575211,1.579938579
E01019792,11.7127515,13.06847548,1.592974481
E01019793,12.05499029,12.35005045,1.790004253
E01019794,12.2859854,12.32905346,1.791761832
E01019795,12.87082546,12.47419141,1.893118576
E01019796,11.49441294,13.2374874,1.654845812
E01019797,11.42118946,13.48058111,1.649605705
E01019798,11.41717134,13.28290789,1.630169443
E01019799,10.9996819,13.98584557,1.61780968
E01019800,11.14466135,13.82083887,1.62386514
E01019801,11.6395483,13.61009121,1.585362434
E01019802,11.7749789,13.61836564,1.587067853
E01019803,12.00985432,13.46131754,1.59891665
E01019804,12.18328558,13.34103955,1.634460911
E01019805,12.12606573,13.2807579,1.618243456
E01019806,12.17765529,13.35518786,1.630856296
E01019807,11.72114182,13.6284692,1.585893943
E01019808,11.58147478,13.41188717,1.66688472
E01019809,11.56611919,13.46563911,1.66123724
E01019810,11.57199414,13.45396307,1.662196412
E01019811,11.4123357,13.48240274,1.650072689
E01019812,11.31730614,13.46206188,1.657217789
E01019813,11.08812857,13.55600357,1.674341679
E01019814,10.96127545,13.22877893,1.702788602
E01019815,11.51695371,13.33994818,1.564924508
E01019816,11.99255501,12.79867486,1.62461756
E01019817,11.35235571,13.60333348,1.68156348
E01019818,11.17761898,13.22906446,1.675101697
E01019819,10.84672681,13.15376136,1.649691596
E01019820,11.17568922,13.33770609,1.708743215
E01019821,11.49596564,13.24059741,1.601865053
E01019822,10.95491219,13.87552276,1.554021569
E01019823,11.4390506,13.21303858,1.587089695
E01019824,11.68311887,13.0234622,1.654772752
E01019825,11.56850052,13.0822506,1.668629289
E01019826,11.65557953,13.24357556,1.66878554
E01019827,11.96148239,12.84859709,1.655174689
E01019828,11.2214225,12.70935319,1.673424736
E01019829,11.41791882,12.80183126,1.661465323
E01019830,11.48549344,12.93749038,1.662936112
E01019831,11.75402505,12.85150078,1.651138449
E01019832,12.53681254,14.45321941,1.404485454
E01019833,11.90794754,14.53509674,1.415044427
E01019834,11.55234438,14.34998338,1.375495658
E01019835,12.12603505,14.51332172,1.378053665
E01019837,10.5679307,14.11587429,1.607434809
E01019838,10.49122396,14.2154568,1.60745279
E01019839,10.51859111,13.28252902,1.29548209
E01019840,10.33753395,13.33123446,1.314194381
E01019841,10.90751441,13.59727057,1.339991401
E01019842,10.23358154,14.36892176,1.554536074
E01019843,10.11423135,14.00682596,1.446011345
E01019844,10.347186,14.32287982,1.543075457
E01019845,9.855148077,13.19926521,1.367592778
E01019846,10.07767601,13.12805518,1.374700654
E01019847,10.00460211,13.39325205,1.348368287
E01019848,10.15743399,13.33425188,1.352777839
E01019850,9.934051216,13.50446552,1.386133023
E01019851,9.702055931,13.80630589,1.459298889
E01019852,10.07655501,13.84520698,1.485046655
E01019853,10.82578897,14.33703685,1.433178365
E01019854,10.68444589,14.50547889,1.512432897
E01019855,10.57896371,14.27407403,1.460096338
E01019856,10.72804629,14.14272821,1.542254864
E01019857,10.57198391,14.1334728,1.519386823
E01019858,10.8088325,14.09700508,1.545629059
E01019859,10.50980922,14.37107707,1.565002717
E01019860,10.80184217,14.09887727,1.545117093
E01019861,10.78994515,14.05325039,1.538413316
E01019862,10.56404305,13.61627889,1.45470643
E01019863,10.87234992,14.10488922,1.552220687
E01019864,10.98147425,14.04246466,1.549768653
E01019865,10.9710091,14.10918807,1.561043957
E01019866,9.19088805,12.85645322,1.335902509
E01019867,10.90131015,13.71877176,1.420516901
E01019868,10.54522174,13.92876744,1.386601112
E01019869,11.18460004,13.72954973,1.389646947
E01019870,9.388083859,13.74161545,1.338987564
E01019871,9.930929184,13.41792054,1.379384564
E01019872,9.685456276,14.07537238,1.525045872
E01019873,11.96290567,13.99538369,1.358258857
E01019874,12.61911648,14.01833545,1.352200668
E01019875,12.83562834,13.98138754,1.354274396
E01019876,10.72402047,14.27337346,1.568695217
E01019877,10.63171528,14.3203972,1.581048933
E01019878,10.66954574,14.18126087,1.583787282
E01019879,10.81281239,14.06001236,1.56310759
E01019880,11.55467796,13.77929115,1.358096202
E01019881,12.00979972,13.72337031,1.3335931
E01019882,12.02609793,13.84413528,1.362957676
E01019883,10.24750657,14.49071774,1.581470576
E01019885,10.20032824,14.43081002,1.561598609
E01019886,4.925381574,11.14073463,0.811810195
E01019887,5.232612371,11.3015995,0.944169134
E01019888,4.911219239,11.21494007,0.848174237
E01019889,4.907798847,11.13302628,0.853053759
E01019890,4.472707453,10.93507603,0.664273642
E01019891,5.558184857,11.80172718,0.736313713
E01019892,6.069690188,12.00223207,0.750396416
E01019893,6.059637456,11.88255605,0.788713293
E01019894,5.014465645,11.12397348,0.675020609
E01019895,5.186904764,11.43150997,0.70268079
E01019896,5.27046903,11.28352292,0.704179585
E01019897,5.157404991,11.29198941,0.681730848
E01019898,6.156903007,12.08258976,0.78057284
E01019899,4.744201251,11.12715664,0.928394762
E01019900,4.652300443,11.06300381,0.816061056
E01019901,4.561057829,11.11089809,0.702727532
E01019902,4.842235938,11.41591147,0.801865805
E01019903,5.510449071,11.67957564,0.730751784
E01019904,5.657707969,11.64193801,0.790157055
E01019905,5.276782036,11.45258311,0.71876438
E01019906,5.794887335,11.74892618,0.817742556
E01019907,5.924686728,11.82787193,0.843578105
E01019908,5.808327357,11.71125807,0.813670788
E01019909,5.985574112,11.85376253,0.858732283
E01019910,6.08171351,11.87849545,0.887507592
E01019911,5.992698259,11.80721488,0.853604759
E01019912,5.896979232,11.64476392,0.843669997
E01019913,5.61114645,11.32504749,0.787896484
E01019914,5.338956356,11.30724478,0.733418117
E01019915,5.635129308,11.51777787,0.785978882
E01019916,6.065788838,11.76391658,0.894077131
E01019917,6.016448079,11.76888152,0.874458032
E01019918,6.070776508,11.76724258,0.886004635
E01019919,6.06064496,11.73063865,0.886846469
E01019920,6.058223724,11.89286041,0.877672851
E01019921,5.79435361,11.67298877,0.819233818
E01019922,6.057015863,11.89156962,0.877392279
E01019923,5.997829163,11.86341873,0.862259328
E01019924,5.575684547,11.58175039,0.768136472
E01019925,4.974981171,11.6537055,0.784346577
E01019927,5.034241769,11.77796069,0.831654419
E01019928,4.9715494,11.73129137,0.821413713
E01019929,4.872414761,11.62606788,0.795672787
E01019930,4.939614534,11.60070181,0.789645344
E01019931,4.732096195,11.39721966,0.742972612
E01019932,4.959986742,11.79681665,0.810441909
E01019933,4.853313676,11.67523801,0.779156974
E01019934,4.804637273,11.5488011,0.769224147
E01019935,4.741286278,11.13718732,0.795035916
E01019936,4.747525289,11.08915776,0.827404825
E01019937,4.962597783,11.40526638,0.692592239
E01019938,4.700180513,11.31217962,0.750287117
E01019939,5.421965735,11.55994538,0.779253049
E01019940,4.967221907,11.30290488,0.724050441
E01019942,5.05665493,11.482632,0.772627731
E01019943,4.844970226,11.4197758,0.724775344
E01019944,4.990793423,11.57547687,0.764163023
E01019945,5.083345469,11.44030624,0.699003805
E01019946,4.72144557,10.99165723,0.784836238
E01019947,4.617350205,10.86803154,0.75029384
E01019948,4.740361189,11.05541738,0.813872802
E01019949,4.730294228,11.08618212,0.833696336
E01019950,4.663103035,10.96312343,0.780804607
E01019951,4.69528453,11.05260399,0.668201445
E01019952,4.85741522,11.07876372,0.67153482
E01019953,4.928964936,11.22740075,0.684393776
E01019954,4.935631911,11.19674714,0.684564988
E01019955,4.935654251,11.01344972,0.678423887
E01019956,4.980648869,10.92252844,0.679245778
E01019957,5.02485168,11.0734024,0.674453929
E01019958,5.053293228,11.26593145,0.69038411
E01019959,4.860163231,11.54691059,0.765026164
E01019960,5.094046652,11.74242004,0.775554935
E01019961,4.609410458,10.9821265,0.747578121
E01019962,5.330848058,11.62685744,0.795665386
E01019963,5.470869382,11.55658309,0.763981263
E01019964,5.561407359,11.53755379,0.743516632
E01019965,5.784987132,11.49003061,0.757173121
E01019966,4.96579335,11.29564467,0.832562257
E01019967,4.794739683,11.28311488,0.768699129
E01019968,6.923848502,11.95938428,0.826906274
E01019969,7.374744143,12.03019836,0.878748239
E01019970,6.936178684,11.91661263,0.828936636
E01019971,7.736729585,12.29645326,0.938275924
E01019972,7.774740921,12.14748035,0.924105827
E01019973,7.491061821,11.85387463,0.866414112
E01019974,7.121688265,11.6758847,0.826079034
E01019975,7.867824175,11.96413138,0.894527484
E01019976,6.92148795,11.70444437,0.818830313
E01019977,7.520021836,11.84324394,0.865470769
E01019980,6.852014677,11.48354201,0.771604032
E01019981,7.149960856,11.63524338,0.815294819
E01019982,5.746583462,11.27347231,0.715856552
E01019983,7.769520291,11.85149205,0.860759048
E01019984,7.126841676,11.594198,0.804728799
E01019985,7.905770034,11.91978923,0.878957844
E01019986,7.74432404,12.41334453,0.905838318
E01019987,7.73330375,12.41630342,0.91805845
E01019988,7.745761473,12.45846653,0.910060385
E01019989,7.833713695,12.43316283,0.985384975
E01019990,6.91666038,12.02379494,0.818111246
E01019991,7.315126172,12.22327932,0.854207528
E01019992,7.346378793,12.30684771,0.84090185
E01019993,6.524576003,11.95472559,0.776602812
E01019994,8.086938858,12.32870007,0.977952182
E01019995,7.84926412,12.4267465,0.984928688
E01019996,7.804533813,12.46088428,0.984383712
E01019997,7.90238227,12.20933931,0.949577369
E01019998,7.057866769,11.92440738,0.851853718
E01019999,7.400914875,12.09027952,0.90305851
E01020000,7.342573937,12.15058776,0.877028918
E01020001,6.339012146,11.50624204,0.74936676
E01020002,6.993243761,12.29240582,0.797355883
E01020003,6.697472755,12.29710038,0.77523002
E01020004,6.950315028,12.33638443,0.780159086
E01020005,7.342871428,12.29746914,0.842395097
E01020006,7.635921597,12.27566081,0.947710768
E01020007,7.406371357,12.13226776,0.898912071
E01020008,7.777782682,12.3936435,0.94980915
E01020009,7.772418172,12.38972743,0.944877464
E01020010,7.357915193,12.3773884,0.8941777
E01020011,6.808426985,12.37233491,0.81644496
E01020012,6.377579338,12.33137962,0.775879739
E01020013,7.694611712,12.44704951,0.909611516
E01020014,7.72100255,12.51353672,0.877041233
E01020015,7.346139101,12.3303762,0.90926957
E01020016,8.066455925,12.33538815,0.973051346
E01020017,7.987014802,12.05970288,0.911814604
E01020018,8.057394188,12.26003387,0.960045386
E01020019,7.408033233,12.0791877,0.90181461
E01020020,7.707266166,12.23355059,0.94489358
E01020021,7.822445101,12.15235227,0.935910428
E01020022,8.053610478,12.34236413,0.978940498
E01020023,7.624853099,12.42756401,0.955905834
E01020024,7.77371256,12.48996486,0.983033809
E01020025,7.956209937,12.39569113,0.975310023
E01020026,7.749069226,12.64781227,0.822251895
E01020027,7.733073537,12.61445877,0.832048875
E01020029,7.113693714,11.67279625,0.825345635
E01020030,7.954618275,12.01898073,0.905933088
E01020031,7.018137391,11.68438587,0.821456014
E01020032,7.80110887,12.04083088,0.908597273
E01020033,6.419798374,12.35300875,0.776577592
E01020035,7.070404053,12.46906567,0.823100567
E01020036,7.795104114,12.43021199,0.883421023
E01020037,7.705780325,12.49684293,0.835746853
E01020038,7.596860872,12.53627397,0.807481508
E01020039,7.720609665,12.35465527,0.911259651
E01020040,7.959616494,12.57704433,0.846389486
E01020041,4.533787966,11.4383049,0.70436877
E01020042,4.684388655,11.58045025,0.691580783
E01020043,5.659905513,11.90023057,0.731909831
E01020044,4.663640355,11.31830293,0.689490242
E01020045,5.465452862,12.02329836,0.78741644
E01020046,4.877830181,11.19535566,0.721238304
E01020047,4.618135368,11.02697232,0.744935653
E01020048,5.573831659,11.88596944,0.987850181
E01020049,4.174405319,10.61985645,0.643482195
E01020050,4.353707547,10.63610005,0.674472713
E01020051,5.018210002,11.47914178,0.794188534
E01020052,5.046967369,11.55723977,0.784604849
E01020053,5.156134512,11.61578476,0.81855427
E01020054,6.024521987,12.35139497,0.853419006
E01020055,5.978203718,12.23844507,0.844136456
E01020056,5.354223181,11.85688453,0.759910405
E01020057,6.032298316,12.34988699,0.851130418
E01020058,6.006661005,12.28873066,0.835689449
E01020059,5.091510607,11.67618088,0.750163972
E01020060,4.79289815,11.60276114,0.725272077
E01020061,4.713812946,11.5663681,0.729680328
E01020062,5.901551723,12.21168454,0.820890884
E01020063,5.486116236,12.03348203,0.826740021
E01020064,5.576859386,12.10236385,0.841735495
E01020065,5.334602461,11.74008853,0.868348712
E01020066,4.857288654,11.32943227,0.757946812
E01020067,5.3451361,11.75215266,0.874352302
E01020068,4.615867186,11.44919617,0.678616388
E01020069,4.14907435,11.19966584,0.659873715
E01020070,3.958327805,10.92912605,0.673896
E01020071,5.391272892,11.81134484,0.733943148
E01020072,3.764513101,10.91502552,0.62508135
E01020073,3.81251662,10.85697274,0.637047561
E01020074,5.143578696,11.6459807,0.78362662
